0,"America/Argentina/Mendoza",66,\N
0,"America/Argentina/Rio_Gallegos",67,\N
0,"America/Argentina/Salta",68,\N
0,"America/Argentina/San_Juan",69,\N
0,"America/Argentina/San_Luis",70,\N
0,"America/Argentina/Tucuman",71,\N
0,"America/Argentina/Ushuaia",72,\N
0,"America/Aruba",73,\N
0,"America/Asuncion",74,\N
0,"America/Atikokan",75,\N
0,"America/Atka",76,\N
0,"America/Bahia",77,\N
0,"America/Bahia_Banderas",78,\N
0,"America/Barbados",79,\N
0,"America/Belem",80,\N
0,"America/Belize",81,\N
0,"America/Blanc-Sablon",82,\N
0,"America/Boa_Vista",83,\N
0,"America/Bogota",84,\N
0,"America/Boise",85,\N
0,"America/Buenos_Aires",86,\N
0,"America/Cambridge_Bay",87,\N
0,"America/Campo_Grande",88,\N
0,"America/Cancun",89,\N
0,"America/Caracas",90,\N
0,"America/Catamarca",91,\N
0,"America/Cayenne",92,\N
0,"America/Cayman",93,\N
0,"America/Chicago",94,\N
0,"America/Chihuahua",95,\N
0,"America/Coral_Harbour",96,\N
0,"America/Cordoba",97,\N
0,"America/Costa_Rica",98,\N
0,"America/Creston",99,\N
0,"America/Cuiaba",100,\N
0,"America/Curacao",101,\N
0,"America/Danmarkshavn",102,\N
0,"America/Dawson",103,\N
0,"America/Dawson_Creek",104,\N
0,"America/Denver",105,\N
0,"America/Detroit",106,\N
0,"America/Dominica",107,\N
0,"America/Edmonton",108,\N
0,"America/Eirunepe",109,\N
0,"America/El_Salvador",110,\N
0,"America/Ensenada",111,\N
0,"America/Fortaleza",114,\N
0,"America/Fort_Nelson",112,\N
0,"America/Fort_Wayne",113,\N
0,"America/Glace_Bay",115,\N
0,"America/Godthab",116,\N
0,"America/Goose_Bay",117,\N
0,"America/Grand_Turk",118,\N
0,"America/Grenada",119,\N
0,"America/Guadeloupe",120,\N
0,"America/Guatemala",121,\N
0,"America/Guayaquil",122,\N
0,"America/Guyana",123,\N
0,"America/Halifax",124,\N
0,"America/Havana",125,\N
0,"America/Hermosillo",126,\N
0,"America/Indiana/Indianapolis",127,\N
0,"America/Indiana/Knox",128,\N
0,"America/Indiana/Marengo",129,\N
0,"America/Indiana/Petersburg",130,\N
0,"America/Indiana/Tell_City",131,\N
0,"America/Indiana/Vevay",132,\N
0,"America/Indiana/Vincennes",133,\N
0,"America/Indiana/Winamac",134,\N
0,"America/Indianapolis",135,\N
0,"America/Inuvik",136,\N
0,"America/Iqaluit",137,\N
0,"America/Jamaica",138,\N
0,"America/Jujuy",139,\N
0,"America/Juneau",140,\N
0,"America/Kentucky/Louisville",141,\N
0,"America/Kentucky/Monticello",142,\N
0,"America/Knox_IN",143,\N
0,"America/Kralendijk",144,\N
0,"America/La_Paz",145,\N
0,"America/Lima",146,\N
0,"America/Los_Angeles",147,\N
0,"America/Louisville",148,\N
0,"America/Lower_Princes",149,\N
0,"America/Maceio",150,\N
0,"America/Managua",151,\N
0,"America/Manaus",152,\N
0,"America/Marigot",153,\N
0,"America/Martinique",154,\N
0,"America/Matamoros",155,\N
0,"America/Mazatlan",156,\N
0,"America/Mendoza",157,\N
0,"America/Menominee",158,\N
0,"America/Merida",159,\N
0,"America/Metlakatla",160,\N
0,"America/Mexico_City",161,\N
0,"America/Miquelon",162,\N
0,"America/Moncton",163,\N
0,"America/Monterrey",164,\N
0,"America/Montevideo",165,\N
0,"America/Montreal",166,\N
0,"America/Montserrat",167,\N
0,"America/Nassau",168,\N
0,"America/New_York",169,\N
0,"America/Nipigon",170,\N
0,"America/Nome",171,\N
0,"America/Noronha",172,\N
0,"America/North_Dakota/Beulah",173,\N
0,"America/North_Dakota/Center",174,\N
0,"America/North_Dakota/New_Salem",175,\N
0,"America/Ojinaga",176,\N
0,"America/Panama",177,\N
0,"America/Pangnirtung",178,\N
0,"America/Paramaribo",179,\N
0,"America/Phoenix",180,\N
0,"America/Port-au-Prince",181,\N
0,"America/Porto_Acre",183,\N
0,"America/Porto_Velho",184,\N
0,"America/Port_of_Spain",182,\N
0,"America/Puerto_Rico",185,\N
0,"America/Rainy_River",186,\N
0,"America/Rankin_Inlet",187,\N
0,"America/Recife",188,\N
0,"America/Regina",189,\N
0,"America/Resolute",190,\N
0,"America/Rio_Branco",191,\N
0,"America/Rosario",192,\N
0,"America/Santarem",194,\N
0,"America/Santa_Isabel",193,\N
0,"America/Santiago",195,\N
0,"America/Santo_Domingo",196,\N
0,"America/Sao_Paulo",197,\N
0,"America/Scoresbysund",198,\N
0,"America/Shiprock",199,\N
0,"America/Sitka",200,\N
0,"America/St_Barthelemy",201,\N
0,"America/St_Johns",202,\N
0,"America/St_Kitts",203,\N
0,"America/St_Lucia",204,\N
0,"America/St_Thomas",205,\N
0,"America/St_Vincent",206,\N
0,"America/Swift_Current",207,\N
0,"America/Tegucigalpa",208,\N
0,"America/Thule",209,\N
0,"America/Thunder_Bay",210,\N
0,"America/Tijuana",211,\N
0,"America/Toronto",212,\N
0,"America/Tortola",213,\N
0,"America/Vancouver",214,\N
0,"America/Virgin",215,\N
0,"America/Whitehorse",216,\N
0,"America/Winnipeg",217,\N
0,"America/Yakutat",218,\N
0,"America/Yellowknife",219,\N
0,"Antarctica/Casey",220,\N
0,"Antarctica/Davis",221,\N
0,"Antarctica/DumontDUrville",222,\N
0,"Antarctica/Macquarie",223,\N
0,"Antarctica/Mawson",224,\N
0,"Antarctica/McMurdo",225,\N
0,"Antarctica/Palmer",226,\N
0,"Antarctica/Rothera",227,\N
0,"Antarctica/South_Pole",228,\N
0,"Antarctica/Syowa",229,\N
0,"Antarctica/Troll",230,\N
0,"Antarctica/Vostok",231,\N
0,"Arctic/Longyearbyen",232,\N
0,"Asia/Aden",233,\N
0,"Asia/Almaty",234,\N
0,"Asia/Amman",235,\N
0,"Asia/Anadyr",236,\N
0,"Asia/Aqtau",237,\N
0,"Asia/Aqtobe",238,\N
0,"Asia/Ashgabat",239,\N
0,"Asia/Ashkhabad",240,\N
0,"Asia/Baghdad",241,\N
0,"Asia/Bahrain",242,\N
0,"Asia/Baku",243,\N
0,"Asia/Bangkok",244,\N
0,"Asia/Beirut",245,\N
0,"Asia/Bishkek",246,\N
0,"Asia/Brunei",247,\N
0,"Asia/Calcutta",248,\N
0,"Asia/Chita",249,\N
0,"Asia/Choibalsan",250,\N
0,"Asia/Chongqing",251,\N
0,"Asia/Chungking",252,\N
0,"Asia/Colombo",253,\N
0,"Asia/Dacca",254,\N
0,"Asia/Damascus",255,\N
0,"Asia/Dhaka",256,\N
0,"Asia/Dili",257,\N
0,"Asia/Dubai",258,\N
0,"Asia/Dushanbe",259,\N
0,"Asia/Gaza",260,\N
0,"Asia/Harbin",261,\N
0,"Asia/Hebron",262,\N
0,"Asia/Hong_Kong",264,\N
0,"Asia/Hovd",265,\N
0,"Asia/Ho_Chi_Minh",263,\N
0,"Asia/Irkutsk",266,\N
0,"Asia/Istanbul",267,\N
0,"Asia/Jakarta",268,\N
0,"Asia/Jayapura",269,\N
0,"Asia/Jerusalem",270,\N
0,"Asia/Kabul",271,\N
0,"Asia/Kamchatka",272,\N
0,"Asia/Karachi",273,\N
0,"Asia/Kashgar",274,\N
0,"Asia/Kathmandu",275,\N
0,"Asia/Katmandu",276,\N
0,"Asia/Khandyga",277,\N
0,"Asia/Kolkata",278,\N
0,"Asia/Krasnoyarsk",279,\N
0,"Asia/Kuala_Lumpur",280,\N
0,"Asia/Kuching",281,\N
0,"Asia/Kuwait",282,\N
0,"Asia/Macao",283,\N
0,"Asia/Macau",284,\N
0,"Asia/Magadan",285,\N
0,"Asia/Makassar",286,\N
0,"Asia/Manila",287,\N
0,"Asia/Muscat",288,\N
0,"Asia/Nicosia",289,\N
0,"Asia/Novokuznetsk",290,\N
0,"Asia/Novosibirsk",291,\N
0,"Asia/Omsk",292,\N
0,"Asia/Oral",293,\N
0,"Asia/Phnom_Penh",294,\N
0,"Asia/Pontianak",295,\N
0,"Asia/Pyongyang",296,\N
0,"Asia/Qatar",297,\N
0,"Asia/Qyzylorda",298,\N
0,"Asia/Rangoon",299,\N
0,"Asia/Riyadh",300,\N
0,"Asia/Saigon",301,\N
0,"Asia/Sakhalin",302,\N
0,"Asia/Samarkand",303,\N
0,"Asia/Seoul",304,\N
0,"Asia/Shanghai",305,\N
0,"Asia/Singapore",306,\N
0,"Asia/Srednekolymsk",307,\N
0,"Asia/Taipei",308,\N
0,"Asia/Tashkent",309,\N
0,"Asia/Tbilisi",310,\N
0,"Asia/Tehran",311,\N
0,"Asia/Tel_Aviv",312,\N
0,"Asia/Thimbu",313,\N
0,"Asia/Thimphu",314,\N
0,"Asia/Tokyo",315,\N
0,"Asia/Ujung_Pandang",316,\N
0,"Asia/Ulaanbaatar",317,\N
0,"Asia/Ulan_Bator",318,\N
0,"Asia/Urumqi",319,\N
0,"Asia/Ust-Nera",320,\N
0,"Asia/Vientiane",321,\N
0,"Asia/Vladivostok",322,\N
0,"Asia/Yakutsk",323,\N
0,"Asia/Yekaterinburg",324,\N
0,"Asia/Yerevan",325,\N
0,"Atlantic/Azores",326,\N
0,"Atlantic/Bermuda",327,\N
0,"Atlantic/Canary",328,\N
0,"Atlantic/Cape_Verde",329,\N
0,"Atlantic/Faeroe",330,\N
0,"Atlantic/Faroe",331,\N
0,"Atlantic/Jan_Mayen",332,\N
0,"Atlantic/Madeira",333,\N
0,"Atlantic/Reykjavik",334,\N
0,"Atlantic/South_Georgia",335,\N
0,"Atlantic/Stanley",337,\N
0,"Atlantic/St_Helena",336,\N
0,"Australia/ACT",338,\N
0,"Australia/Adelaide",339,\N
0,"Australia/Brisbane",340,\N
0,"Australia/Broken_Hill",341,\N
0,"Australia/Canberra",342,\N
0,"Australia/Currie",343,\N
0,"Australia/Darwin",344,\N
0,"Australia/Eucla",345,\N
0,"Australia/Hobart",346,\N
0,"Australia/LHI",347,\N
0,"Australia/Lindeman",348,\N
0,"Australia/Lord_Howe",349,\N
0,"Australia/Melbourne",350,\N
0,"Australia/North",352,\N
0,"Australia/NSW",351,\N
0,"Australia/Perth",353,\N
0,"Australia/Queensland",354,\N
0,"Australia/South",355,\N
0,"Australia/Sydney",356,\N
0,"Australia/Tasmania",357,\N
0,"Australia/Victoria",358,\N
0,"Australia/West",359,\N
0,"Australia/Yancowinna",360,\N
0,"Brazil/Acre",361,\N
0,"Brazil/DeNoronha",362,\N
0,"Brazil/East",363,\N
0,"Brazil/West",364,\N
0,"Canada/Atlantic",367,\N
0,"Canada/Central",368,\N
0,"Canada/East-Saskatchewan",369,\N
0,"Canada/Eastern",370,\N
0,"Canada/Mountain",371,\N
0,"Canada/Newfoundland",372,\N
0,"Canada/Pacific",373,\N
0,"Canada/Saskatchewan",374,\N
0,"Canada/Yukon",375,\N
0,"CET",365,\N
0,"Chile/Continental",376,\N
0,"Chile/EasterIsland",377,\N
0,"CST6CDT",366,\N
0,"Cuba",378,\N
0,"EET",379,\N
0,"Egypt",382,\N
0,"Eire",383,\N
0,"EST",380,\N
0,"EST5EDT",381,\N
0,"Etc/GMT",384,\N
0,"Etc/GMT+0",385,\N
0,"Etc/GMT+1",386,\N
0,"Etc/GMT+10",387,\N
0,"Etc/GMT+11",388,\N
0,"Etc/GMT+12",389,\N
0,"Etc/GMT+2",390,\N
0,"Etc/GMT+3",391,\N
0,"Etc/GMT+4",392,\N
0,"Etc/GMT+5",393,\N
0,"Etc/GMT+6",394,\N
0,"Etc/GMT+7",395,\N
0,"Etc/GMT+8",396,\N
0,"Etc/GMT+9",397,\N
0,"Etc/GMT-0",398,\N
0,"Etc/GMT-1",399,\N
0,"Etc/GMT-10",400,\N
0,"Etc/GMT-11",401,\N
0,"Etc/GMT-12",402,\N
0,"Etc/GMT-13",403,\N
0,"Etc/GMT-14",404,\N
0,"Etc/GMT-2",405,\N
0,"Etc/GMT-3",406,\N
0,"Etc/GMT-4",407,\N
0,"Etc/GMT-5",408,\N
0,"Etc/GMT-6",409,\N
0,"Etc/GMT-7",410,\N
0,"Etc/GMT-8",411,\N
0,"Etc/GMT-9",412,\N
0,"Etc/GMT0",413,\N
0,"Etc/Greenwich",414,\N
0,"Etc/UCT",415,\N
0,"Etc/Universal",417,\N
0,"Etc/UTC",416,\N
0,"Etc/Zulu",418,\N
0,"Europe/Amsterdam",419,\N
0,"Europe/Andorra",420,\N
0,"Europe/Athens",421,\N
0,"Europe/Belfast",422,\N
0,"Europe/Belgrade",423,\N
0,"Europe/Berlin",424,\N
0,"Europe/Bratislava",425,\N
0,"Europe/Brussels",426,\N
0,"Europe/Bucharest",427,\N
0,"Europe/Budapest",428,\N
0,"Europe/Busingen",429,\N
0,"Europe/Chisinau",430,\N
0,"Europe/Copenhagen",431,\N
0,"Europe/Dublin",432,\N
0,"Europe/Gibraltar",433,\N
0,"Europe/Guernsey",434,\N
0,"Europe/Helsinki",435,\N
0,"Europe/Isle_of_Man",436,\N
0,"Europe/Istanbul",437,\N
0,"Europe/Jersey",438,\N
0,"Europe/Kaliningrad",439,\N
0,"Europe/Kiev",440,\N
0,"Europe/Lisbon",441,\N
0,"Europe/Ljubljana",442,\N
0,"Europe/London",443,\N
0,"Europe/Luxembourg",444,\N
0,"Europe/Madrid",445,\N
0,"Europe/Malta",446,\N
0,"Europe/Mariehamn",447,\N
0,"Europe/Minsk",448,\N
0,"Europe/Monaco",449,\N
0,"Europe/Moscow",450,\N
0,"Europe/Nicosia",451,\N
0,"Europe/Oslo",452,\N
0,"Europe/Paris",453,\N
0,"Europe/Podgorica",454,\N
0,"Europe/Prague",455,\N
0,"Europe/Riga",456,\N
0,"Europe/Rome",457,\N
0,"Europe/Samara",458,\N
0,"Europe/San_Marino",459,\N
0,"Europe/Sarajevo",460,\N
0,"Europe/Simferopol",461,\N
0,"Europe/Skopje",462,\N
0,"Europe/Sofia",463,\N
0,"Europe/Stockholm",464,\N
0,"Europe/Tallinn",465,\N
0,"Europe/Tirane",466,\N
0,"Europe/Tiraspol",467,\N
0,"Europe/Uzhgorod",468,\N
0,"Europe/Vaduz",469,\N
0,"Europe/Vatican",470,\N
0,"Europe/Vienna",471,\N
0,"Europe/Vilnius",472,\N
0,"Europe/Volgograd",473,\N
0,"Europe/Warsaw",474,\N
0,"Europe/Zagreb",475,\N
0,"Europe/Zaporozhye",476,\N
0,"Europe/Zurich",477,\N
0,"GB",478,\N
0,"GB-Eire",479,\N
0,"GMT",480,\N
0,"GMT+0",481,\N
0,"GMT-0",482,\N
0,"GMT0",483,\N
0,"Greenwich",484,\N
0,"Hongkong",486,\N
0,"HST",485,\N
0,"Iceland",487,\N
0,"Indian/Antananarivo",488,\N
0,"Indian/Chagos",489,\N
0,"Indian/Christmas",490,\N
0,"Indian/Cocos",491,\N
0,"Indian/Comoro",492,\N
0,"Indian/Kerguelen",493,\N
0,"Indian/Mahe",494,\N
0,"Indian/Maldives",495,\N
0,"Indian/Mauritius",496,\N
0,"Indian/Mayotte",497,\N
0,"Indian/Reunion",498,\N
0,"Iran",499,\N
0,"Israel",500,\N
0,"Jamaica",501,\N
0,"Japan",502,\N
0,"Kwajalein",503,\N
0,"Libya",504,\N
0,"MET",505,\N
0,"Mexico/BajaNorte",508,\N
0,"Mexico/BajaSur",509,\N
0,"Mexico/General",510,\N
0,"MST",506,\N
0,"MST7MDT",507,\N
0,"Navajo",513,\N
0,"NZ",511,\N
0,"NZ-CHAT",512,\N
0,"Pacific/Apia",516,\N
0,"Pacific/Auckland",517,\N
0,"Pacific/Bougainville",518,\N
0,"Pacific/Chatham",519,\N
0,"Pacific/Chuuk",520,\N
0,"Pacific/Easter",521,\N
0,"Pacific/Efate",522,\N
0,"Pacific/Enderbury",523,\N
0,"Pacific/Fakaofo",524,\N
0,"Pacific/Fiji",525,\N
0,"Pacific/Funafuti",526,\N
0,"Pacific/Galapagos",527,\N
0,"Pacific/Gambier",528,\N
0,"Pacific/Guadalcanal",529,\N
0,"Pacific/Guam",530,\N
0,"Pacific/Honolulu",531,\N
0,"Pacific/Johnston",532,\N
0,"Pacific/Kiritimati",533,\N
0,"Pacific/Kosrae",534,\N
0,"Pacific/Kwajalein",535,\N
0,"Pacific/Majuro",536,\N
0,"Pacific/Marquesas",537,\N
0,"Pacific/Midway",538,\N
0,"Pacific/Nauru",539,\N
0,"Pacific/Niue",540,\N
0,"Pacific/Norfolk",541,\N
0,"Pacific/Noumea",542,\N
0,"Pacific/Pago_Pago",543,\N
0,"Pacific/Palau",544,\N
0,"Pacific/Pitcairn",545,\N
0,"Pacific/Pohnpei",546,\N
0,"Pacific/Ponape",547,\N
0,"Pacific/Port_Moresby",548,\N
0,"Pacific/Rarotonga",549,\N
0,"Pacific/Saipan",550,\N
0,"Pacific/Samoa",551,\N
0,"Pacific/Tahiti",552,\N
0,"Pacific/Tarawa",553,\N
0,"Pacific/Tongatapu",554,\N
0,"Pacific/Truk",555,\N
0,"Pacific/Wake",556,\N
0,"Pacific/Wallis",557,\N
0,"Pacific/Yap",558,\N
0,"Poland",559,\N
0,"Portugal",560,\N
0,"posix/Africa/Abidjan",584,\N
0,"posix/Africa/Accra",585,\N
0,"posix/Africa/Addis_Ababa",586,\N
0,"posix/Africa/Algiers",587,\N
0,"posix/Africa/Asmara",588,\N
0,"posix/Africa/Asmera",589,\N
0,"posix/Africa/Bamako",590,\N
0,"posix/Africa/Bangui",591,\N
0,"posix/Africa/Banjul",592,\N
0,"posix/Africa/Bissau",593,\N
0,"posix/Africa/Blantyre",594,\N
0,"posix/Africa/Brazzaville",595,\N
0,"posix/Africa/Bujumbura",596,\N
0,"posix/Africa/Cairo",597,\N
0,"posix/Africa/Casablanca",598,\N
0,"posix/Africa/Ceuta",599,\N
0,"posix/Africa/Conakry",600,\N
0,"posix/Africa/Dakar",601,\N
0,"posix/Africa/Dar_es_Salaam",602,\N
0,"posix/Africa/Djibouti",603,\N
0,"posix/Africa/Douala",604,\N
0,"posix/Africa/El_Aaiun",605,\N
0,"posix/Africa/Freetown",606,\N
0,"posix/Africa/Gaborone",607,\N
0,"posix/Africa/Harare",608,\N
0,"posix/Africa/Johannesburg",609,\N
0,"posix/Africa/Juba",610,\N
0,"posix/Africa/Kampala",611,\N
0,"posix/Africa/Khartoum",612,\N
0,"posix/Africa/Kigali",613,\N
0,"posix/Africa/Kinshasa",614,\N
0,"posix/Africa/Lagos",615,\N
0,"posix/Africa/Libreville",616,\N
0,"posix/Africa/Lome",617,\N
0,"posix/Africa/Luanda",618,\N
0,"posix/Africa/Lubumbashi",619,\N
0,"posix/Africa/Lusaka",620,\N
0,"posix/Africa/Malabo",621,\N
0,"posix/Africa/Maputo",622,\N
0,"posix/Africa/Maseru",623,\N
0,"posix/Africa/Mbabane",624,\N
0,"posix/Africa/Mogadishu",625,\N
0,"posix/Africa/Monrovia",626,\N
0,"posix/Africa/Nairobi",627,\N
0,"posix/Africa/Ndjamena",628,\N
0,"posix/Africa/Niamey",629,\N
0,"posix/Africa/Nouakchott",630,\N
0,"posix/Africa/Ouagadougou",631,\N
0,"posix/Africa/Porto-Novo",632,\N
0,"posix/Africa/Sao_Tome",633,\N
0,"posix/Africa/Timbuktu",634,\N
0,"posix/Africa/Tripoli",635,\N
0,"posix/Africa/Tunis",636,\N
0,"posix/Africa/Windhoek",637,\N
0,"posix/America/Adak",638,\N
0,"posix/America/Anchorage",639,\N
0,"posix/America/Anguilla",640,\N
0,"posix/America/Antigua",641,\N
0,"posix/America/Araguaina",642,\N
0,"posix/America/Argentina/Buenos_Aires",643,\N
0,"posix/America/Argentina/Catamarca",644,\N
0,"posix/America/Argentina/ComodRivadavia",645,\N
0,"posix/America/Argentina/Cordoba",646,\N
0,"posix/America/Argentina/Jujuy",647,\N
0,"posix/America/Argentina/La_Rioja",648,\N
0,"posix/America/Argentina/Mendoza",649,\N
0,"posix/America/Argentina/Rio_Gallegos",650,\N
0,"posix/America/Argentina/Salta",651,\N
0,"posix/America/Argentina/San_Juan",652,\N
0,"posix/America/Argentina/San_Luis",653,\N
0,"posix/America/Argentina/Tucuman",654,\N
0,"posix/America/Argentina/Ushuaia",655,\N
0,"posix/America/Aruba",656,\N
0,"posix/America/Asuncion",657,\N
0,"posix/America/Atikokan",658,\N
0,"posix/America/Atka",659,\N
0,"posix/America/Bahia",660,\N
0,"posix/America/Bahia_Banderas",661,\N
0,"posix/America/Barbados",662,\N
0,"posix/America/Belem",663,\N
0,"posix/America/Belize",664,\N
0,"posix/America/Blanc-Sablon",665,\N
0,"posix/America/Boa_Vista",666,\N
0,"posix/America/Bogota",667,\N
0,"posix/America/Boise",668,\N
0,"posix/America/Buenos_Aires",669,\N
0,"posix/America/Cambridge_Bay",670,\N
0,"posix/America/Campo_Grande",671,\N
0,"posix/America/Cancun",672,\N
0,"posix/America/Caracas",673,\N
0,"posix/America/Catamarca",674,\N
0,"posix/America/Cayenne",675,\N
0,"posix/America/Cayman",676,\N
0,"posix/America/Chicago",677,\N
0,"posix/America/Chihuahua",678,\N
0,"posix/America/Coral_Harbour",679,\N
0,"posix/America/Cordoba",680,\N
0,"posix/America/Costa_Rica",681,\N
0,"posix/America/Creston",682,\N
0,"posix/America/Cuiaba",683,\N
0,"posix/America/Curacao",684,\N
0,"posix/America/Danmarkshavn",685,\N
0,"posix/America/Dawson",686,\N
0,"posix/America/Dawson_Creek",687,\N
0,"posix/America/Denver",688,\N
0,"posix/America/Detroit",689,\N
0,"posix/America/Dominica",690,\N
0,"posix/America/Edmonton",691,\N
0,"posix/America/Eirunepe",692,\N
0,"posix/America/El_Salvador",693,\N
0,"posix/America/Ensenada",694,\N
0,"posix/America/Fortaleza",697,\N
0,"posix/America/Fort_Nelson",695,\N
0,"posix/America/Fort_Wayne",696,\N
0,"posix/America/Glace_Bay",698,\N
0,"posix/America/Godthab",699,\N
0,"posix/America/Goose_Bay",700,\N
0,"posix/America/Grand_Turk",701,\N
0,"posix/America/Grenada",702,\N
0,"posix/America/Guadeloupe",703,\N
0,"posix/America/Guatemala",704,\N
0,"posix/America/Guayaquil",705,\N
0,"posix/America/Guyana",706,\N
0,"posix/America/Halifax",707,\N
0,"posix/America/Havana",708,\N
0,"posix/America/Hermosillo",709,\N
0,"posix/America/Indiana/Indianapolis",710,\N
0,"posix/America/Indiana/Knox",711,\N
0,"posix/America/Indiana/Marengo",712,\N
0,"posix/America/Indiana/Petersburg",713,\N
0,"posix/America/Indiana/Tell_City",714,\N
0,"posix/America/Indiana/Vevay",715,\N
0,"posix/America/Indiana/Vincennes",716,\N
0,"posix/America/Indiana/Winamac",717,\N
0,"posix/America/Indianapolis",718,\N
0,"posix/America/Inuvik",719,\N
0,"posix/America/Iqaluit",720,\N
0,"posix/America/Jamaica",721,\N
0,"posix/America/Jujuy",722,\N
0,"posix/America/Juneau",723,\N
0,"posix/America/Kentucky/Louisville",724,\N
0,"posix/America/Kentucky/Monticello",725,\N
0,"posix/America/Knox_IN",726,\N
0,"posix/America/Kralendijk",727,\N
0,"posix/America/La_Paz",728,\N
0,"posix/America/Lima",729,\N
0,"posix/America/Los_Angeles",730,\N
0,"posix/America/Louisville",731,\N
0,"posix/America/Lower_Princes",732,\N
0,"posix/America/Maceio",733,\N
0,"posix/America/Managua",734,\N
0,"posix/America/Manaus",735,\N
0,"posix/America/Marigot",736,\N
0,"posix/America/Martinique",737,\N
0,"posix/America/Matamoros",738,\N
0,"posix/America/Mazatlan",739,\N
0,"posix/America/Mendoza",740,\N
0,"posix/America/Menominee",741,\N
0,"posix/America/Merida",742,\N
0,"posix/America/Metlakatla",743,\N
0,"posix/America/Mexico_City",744,\N
0,"posix/America/Miquelon",745,\N
0,"posix/America/Moncton",746,\N
0,"posix/America/Monterrey",747,\N
0,"posix/America/Montevideo",748,\N
0,"posix/America/Montreal",749,\N
0,"posix/America/Montserrat",750,\N
0,"posix/America/Nassau",751,\N
0,"posix/America/New_York",752,\N
0,"posix/America/Nipigon",753,\N
0,"posix/America/Nome",754,\N
0,"posix/America/Noronha",755,\N
0,"posix/America/North_Dakota/Beulah",756,\N
0,"posix/America/North_Dakota/Center",757,\N
0,"posix/America/North_Dakota/New_Salem",758,\N
0,"posix/America/Ojinaga",759,\N
0,"posix/America/Panama",760,\N
0,"posix/America/Pangnirtung",761,\N
0,"posix/America/Paramaribo",762,\N
0,"posix/America/Phoenix",763,\N
0,"posix/America/Port-au-Prince",764,\N
0,"posix/America/Porto_Acre",766,\N
0,"posix/America/Porto_Velho",767,\N
0,"posix/America/Port_of_Spain",765,\N
0,"posix/America/Puerto_Rico",768,\N
0,"posix/America/Rainy_River",769,\N
0,"posix/America/Rankin_Inlet",770,\N
0,"posix/America/Recife",771,\N
0,"posix/America/Regina",772,\N
0,"posix/America/Resolute",773,\N
0,"posix/America/Rio_Branco",774,\N
0,"posix/America/Rosario",775,\N
0,"posix/America/Santarem",777,\N
0,"posix/America/Santa_Isabel",776,\N
0,"posix/America/Santiago",778,\N
0,"posix/America/Santo_Domingo",779,\N
0,"posix/America/Sao_Paulo",780,\N
0,"posix/America/Scoresbysund",781,\N
0,"posix/America/Shiprock",782,\N
0,"posix/America/Sitka",783,\N
0,"posix/America/St_Barthelemy",784,\N
0,"posix/America/St_Johns",785,\N
0,"posix/America/St_Kitts",786,\N
0,"posix/America/St_Lucia",787,\N
0,"posix/America/St_Thomas",788,\N
0,"posix/America/St_Vincent",789,\N
0,"posix/America/Swift_Current",790,\N
0,"posix/America/Tegucigalpa",791,\N
